,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sami Kivelä Oy,08.04.2015,
1,Y-tunnus,2683515-3,,
2,Kotipaikka,Seinäjoki,08.04.2015,
3,Yritysmuoto,Osakeyhtiö,08.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.04.2015,,
6,Viimeisin rekisteröintiajankohta,02.06.2022,02.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.04.2015,,
8,Yrityksen tila,Rekisterissä,08.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.06.2020,
11,Yhteystiedot,,26.03.2021,
12,Postiosoite,Nurmonjoentie 219  60550  Nurmo  Suomi,,
13,Käyntiosoite,Rengastie 2  60120  Seinäjoki  Suomi,,
14,Puhelin,0500-569477,,
15,Sähköposti,sami.kivela(a)puustell.com,,
