,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuspalvelu Polvinen Oy,07.01.2016,
1,Y-tunnus,2732693-2,,
2,Kotipaikka,Nurmijärvi,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,20.05.2023,20.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,18.12.2015,
12,Postiosoite,Urheilutie 2 A  01900  Nurmijärvi  Suomi,,
13,Puhelin,0445637028,,
14,Sähköposti,irasami(a)msn.com,,
