,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lambco Oy,11.08.2015,
1,Y-tunnus,2701836-6,,
2,Kotipaikka,Sipoo,11.08.2015,
3,Yritysmuoto,Osakeyhtiö,11.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.08.2015,,
6,Viimeisin rekisteröintiajankohta,12.09.2022,12.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.08.2015,,
8,Yrityksen tila,Rekisterissä,11.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,24.07.2015,
12,Postiosoite,Katajakalliontie 16  01120  Västerskog  Suomi,,
13,Käyntiosoite,Katajakalliontie 16  01120  Västerskog  Suomi,,
14,Puhelin,045-1244457,,
15,Sähköposti,matti.lamberg(a)gmail.com,,
