,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Katariina Home Oy,10.08.2015,
1,Y-tunnus,2701377-6,,
2,Kotipaikka,Hyvinkää,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,31.12.2022,31.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,10.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,21.07.2015,
12,Postiosoite,Karpalonkierto 8  05810  Hyvinkää  Suomi,,
13,Käyntiosoite,Klaukkalantie 55  01800  Klaukkala  Suomi,,
14,Puhelin,050-3008694,,
15,Sähköposti,ulla.lindfors(a)pp1.inet.fi,,
16,Www,http://www.pussukka.fi,,
