,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SR-hoiva Oy,16.12.2015,
1,Y-tunnus,2729585-7,,
2,Kotipaikka,Porvoo,16.12.2015,
3,Yritysmuoto,Osakeyhtiö,16.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.12.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2023,15.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.12.2015,,
8,Yrityksen tila,Rekisterissä,16.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.04.2020,
11,Yhteystiedot,,06.12.2015,
12,Postiosoite,Västerkullantie 14-26  06200  Porvoo  Suomi,,
13,Käyntiosoite,Västerkullantie 14-26  06200  Porvoo  Suomi,,
14,Puhelin,+358407069692,,
15,Sähköposti,rinnesal70(a)gmail.com,,
