,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lennart Rakennus Oy,10.07.2015,
1,Y-tunnus,2699333-8,,
2,Kotipaikka,Espoo,10.07.2015,
3,Yritysmuoto,Osakeyhtiö,10.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.07.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2022,03.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.07.2015,,
8,Yrityksen tila,Rekisterissä,10.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2020,
11,Yhteystiedot,,02.07.2015,
12,Postiosoite,Sinkkitie 4a as. 2  02750  Espoo  Suomi,,
13,Käyntiosoite,Sinkkitie 4a as. 2  02750  Espoo  Suomi,,
14,Puhelin,040 9402551,,
15,Sähköposti,schlennu(a)hotmail.com,,
