,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,New Life Holding Oy,27.04.2020,
1,Y-tunnus,2720608-4,,
2,Kotipaikka,Helsinki,04.11.2015,
3,Yritysmuoto,Osakeyhtiö,04.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.11.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2023,15.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.11.2015,,
8,Yrityksen tila,Rekisterissä,04.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2020,
11,Yhteystiedot,,11.06.2021,
12,Postiosoite,Hiomotie 10  00380  Helsinki  Suomi,,
13,Käyntiosoite,Hiomotie 10  00380  Helsinki  Suomi,,
14,Puhelin,040 522 2309,,
15,Sähköposti,risto.paivansalo(a)resete.fi,,
