,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Villiaromi Oy,10.04.2015,
1,Y-tunnus,2680392-8,,
2,Kotipaikka,Helsinki,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,15.02.2023,
12,Postiosoite,c/o Riipinen  Järvenpääntie 1  93600  Kuusamo  Suomi,,
13,Käyntiosoite,c/o Riipinen  Järvenpääntie 1  93600  Kuusamo  Suomi,,
14,Sähköposti,markus(a)riipisen.fi,,
