,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tiamant Oy,18.02.2015,
1,Y-tunnus,2666309-9,,
2,Kotipaikka,Jyväskylä,18.02.2015,
3,Yritysmuoto,Osakeyhtiö,18.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.10.2022,25.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2015,,
8,Yrityksen tila,Rekisterissä,18.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.04.2020,
11,Yhteystiedot,,16.09.2021,
12,Postiosoite,Kaakonpyrstö 6 B 19  40340  Jyväskylä  Suomi,,
13,Käyntiosoite,Kaakonpyrstö 6 B 19  40340  Jyväskylä  Suomi,,
14,Puhelin,"+358401693005, +358401693005",,
15,Sähköposti,vitaly.manikainen(a)cenmia.fi,,
