,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,X.O. Sport Oy,27.10.2015,
1,Y-tunnus,2715795-6,,
2,Kotipaikka,Lappeenranta,27.10.2015,
3,Yritysmuoto,Osakeyhtiö,27.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.10.2015,,
6,Viimeisin rekisteröintiajankohta,15.08.2022,15.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.08.2022,
11,Yhteystiedot,,10.04.2017,
12,Postiosoite,Kaakkoiskaari 3  53500  Lappeenranta  Suomi,,
13,Käyntiosoite,Kaakkoiskaari 3  53500  Lappeenranta  Suomi,,
14,Puhelin,"0503561399, 0503561399",,
15,Sähköposti,metsamuuronen(a)hotmail.com,,
