,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tulikukka Oy,31.10.2015,
1,Y-tunnus,2715487-8,,
2,Kotipaikka,Vantaa,06.10.2015,
3,Yritysmuoto,Osakeyhtiö,06.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.10.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.10.2015,,
8,Yrityksen tila,Rekisterissä,06.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,05.01.2017,
12,Postiosoite,c/o Elsa Rahikainen  Uomarinne 2  01600  Vantaa  Suomi,,
13,Käyntiosoite,c/o Elsa Rahikainen  Uomarinne 2  01600  Vantaa  Suomi,,
14,Puhelin,0400577477,,
15,Sähköposti,elsa(a)tulikukka.fi,,
16,Www,http://www.tulikukka.fi,,
