,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,S.Särkinen Oy,12.06.2015,
1,Y-tunnus,2692534-3,,
2,Kotipaikka,Tampere,12.06.2015,
3,Yritysmuoto,Osakeyhtiö,12.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.04.2022,09.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.06.2015,,
8,Yrityksen tila,Rekisterissä,12.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.05.2015,
12,Postiosoite,Hepolamminkatu 13  33720  Tampere  Suomi,,
13,Käyntiosoite,Hepolamminkatu 13  33720  Tampere  Suomi,,
14,Puhelin,+358400915013,,
15,Sähköposti,samuli.sarkinen(a)levytyosarkinen.fi,,
