,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Epaalan Anselmi Oy,29.10.2019,
1,Y-tunnus,2676801-8,,
2,Kotipaikka,Pälkäne,29.10.2019,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,01.11.2022,01.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.09.2019,
11,Yhteystiedot,,04.11.2019,
12,Postiosoite,Kansikantie 25  36600  Pälkäne  Suomi,,
13,Käyntiosoite,Kansikantie 25  36600  Pälkäne  Suomi,,
