,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NW Systems Ab Oy,05.11.2015,
1,Y-tunnus,2721673-3,,
2,Kotipaikka,Närpiö,05.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.11.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,05.11.2015,,
6,Viimeisin rekisteröintiajankohta,16.09.2022,16.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.11.2015,,
8,Yrityksen tila,Rekisterissä,05.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.12.2021,
11,Yhteystiedot,,26.11.2021,
12,Postiosoite,c/o Daniel Nordberg  Ahlnäsvägen 36  65410  Sundom  Suomi,,
13,Käyntiosoite,c/o Daniel Nordberg  Ahlnäsvägen 36  65410  Sundom  Suomi,,
