,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KANOM Kansallisomaisuus Oy,17.09.2015,
1,Y-tunnus,2692281-2,,
2,Kotipaikka,Helsinki,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Lakkaamisajankohta,13.08.2020,13.08.2020,
7,Viimeisin rekisteröintiajankohta,13.08.2020,13.08.2020,
8,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
9,Yrityksen tila,Lakannut,13.08.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
