,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Musakeskuksen Ravintolat Oy,26.03.2015,
1,Y-tunnus,2681481-1,,
2,Kotipaikka,Tampere,26.03.2015,
3,Yritysmuoto,Osakeyhtiö,26.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.03.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2023,17.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.03.2015,,
8,Yrityksen tila,Rekisterissä,26.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,04.04.2017,
12,Postiosoite,Sammonkatu 46  33540  Tampere  Suomi,,
13,Käyntiosoite,Sammonkatu 46  33540  Tampere  Suomi,,
14,Puhelin,0400436245,,
15,Sähköposti,juha.kannisto(a)kalevabrewing.com,,
