,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nordic Sinitaivas Energy Group Oy,22.12.2015,
1,Y-tunnus,2731105-2,,
2,Kotipaikka,Lohja,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Viimeisin rekisteröintiajankohta,08.04.2022,08.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
8,Yrityksen tila,Rekisterissä,22.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,22.12.2015,
12,Postiosoite,Lehtolankaari 5  08150  Lohja  Suomi,,
13,Käyntiosoite,Lehtolankaari 5  08150  Lohja  Suomi,,
14,Puhelin,0404859736,,
15,Sähköposti,ilkka.pajari(a)lycos.com,,
