,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Modo Quality Oy,15.12.2015,
1,Y-tunnus,2731011-3,,
2,Kotipaikka,Tuusula,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.12.2021,
11,Yhteystiedot,,18.10.2022,
12,Postiosoite,c/o Jaana Lehtonen  Ruissalontie 11 A 6  20200  Turku  Suomi,,
13,Käyntiosoite,c/o Jaana Lehtonen  Ruissalontie 11 A 6  20200  Turku  Suomi,,
14,Puhelin,0505952881,,
15,Sähköposti,lehtonenjj(a)gmail.com,,
