,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hunap Oy,07.10.2015,
1,Y-tunnus,2712219-8,,
2,Kotipaikka,Vantaa,07.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.10.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.10.2015,,
8,Yrityksen tila,Rekisterissä,07.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.05.2017,
12,Postiosoite,Katajaharjuntie 22 D 24  00200  Helsinki  Suomi,,
13,Puhelin,040 7273119,,
14,Sähköposti,panu.harkki(a)harke.fi,,
