,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ilastinen Oy,01.02.2015,
1,Y-tunnus,2665900-6,,
2,Kotipaikka,Kurikka,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,01.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,10.02.2023,10.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.03.2020,
11,Yhteystiedot,,08.12.2021,
12,Postiosoite,Merkoksenkatu 5  11710  Riihimäki  Suomi,,
13,Käyntiosoite,c/o CM Riihimäki  Merkoksenkatu 5  11710  Riihimäki  Suomi,,
14,Puhelin,040-4113585,,
15,Sähköposti,ilari.kontsas(a)citymarket.fi,,
