,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FCSociety Oy,08.06.2015,
1,Y-tunnus,2690736-4,,
2,Kotipaikka,Helsinki,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,24.02.2023,24.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksen tilanne,Selvitystilassa,24.02.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,20.08.2021,
13,Postiosoite,c/o Unikie  Lemminkäisenkatu 14-18 B  20520  Turku  Suomi,,
14,Käyntiosoite,c/o Unikie  Lemminkäisenkatu 14-18 B  20520  Turku  Suomi,,
15,Puhelin,"0505610175, 050-4800237",,
16,Sähköposti,seppo.kolari(a)gmail.com,,
17,Www,http://www.team-society.com,,
